こぎつける,1
こぎ着ける,1
こぐ,1
ここ,41
こす,1
こそ,5
こぞって,2
こたえる,2
こだわる,6
こちら,4
こつこつ,1
こと,2093
ことし,249
ことば,7
ことほぐ,2
こども,2
こなす,1
こなせる,1
この,692
このほど,3
この間,4
こぼれ落ちる,1
こまめ,22
こむ,1
こめる,1
こらえる,1
これ,356
これから,29
これら,7
ころ,3
こわばる,1
こん,2
こんな,5
こんなに,2
ご,39
ごく,6
ござる,7
ごと,17
ごま,1
ごま油,1
ごみ,5
ごろ,112
さ,230
さい,2
さいたま,5
さえ,2
さかえる,1
さかのぼる,1
さき,2
さきほど,1
さくら,1
さく裂,1
ささい,1
ささげる,14
さすが,1
させる,8
さぞ,2
さとい,1
さなか,1
さば,1
さばき,1
さま,13
さまざま,35
さや,1
さら,5
さらす,2
さらなる,10
さらに,151
さりげ,1
さる,3
さわやか,1
さん,320
ざす,11
し,23
しか,25
しかける,1
しかし,42
しかた,5
しぐさ,1
しけ,21
しける,8
しだい,3
しっかり,56
しつこい,1
しとめる,3
しのぐ,2
しばしば,1
しばらく,5
しびれ,2
しぶとい,1
しぼる,1
しま,5
しまう,56
しゃがむ,1
しゃべる,1
しよう,1
しれる,14
しん,1
しんし,5
しんどい,1
じ,1
じゃ,5
じゃがいも,1
じゅうたん,6
じょうろ,1
じん帯,1
す,2
すいか,1
すいません,3
すい臓,5
すかさず,1
すかす,1
すがすがしい,1
すぎ,44
すぎる,13
すぐ,18
すごい,7
すそ,2
すっかり,1
すてき,2
すでに,39
すなわち,1
すばらしい,6
すばらしさ,2
すべて,52
すみやか,2
すめる,1
すら,1
すり,1
する,8275
すれすれ,1
すれる,1
ずいぶん,1
ずくめ,4
ずっと,6
ずつ,12
ずらす,1
ずれ,2
ずれる,2
せき,1
せっかく,1
せる,186
せん光,1
ぜ,1
ぜひ,3
そ,7
そう,44
そういう,8
そうした,7
そぐ,1
そぐわない,1
そこ,5
そこで,2
そして,102
そっと,1
その,150
そのうえで,113
そのうち,2
そのまま,12
そのもの,2
その他,1
その後,96
その間,3
そば,5
そり,1
それ,261
それぞれ,42
それだけ,1
それでも,14
それなのに,1
それに,41
それら,1
そろう,11
そろえる,4
そんたく,1
そんな,2
ぞ,5
ぞう,1
ぞめく,1
た,8494
たい,412
たかし,2
たくさん,12
たくま,1
たく磨,2
たずねる,3
たたえる,1
たたきだす,1
たたき上げる,1
たたき出す,1
たたき台,2
たたく,2
ただ,36
ただいま,1
ただし,2
ただす,2
ただただ,1
ただれる,1
たち,216
たった,3
たって,1
たつ,16
たどる,1
たばこ,9
たび,8
たびたび,3
たまに,1
たまねぎ,1
たまる,9
ため,457
ためらう,11
ためる,4
ため池,2
たらい,1
たり,163
たわし,1
たんす,1
だ,2442
だい,3
だいぶ,1
だけ,91
だす,2
だまる,1
だめ,2
だらけ,2
だり,5
ちなむ,2
ちゃ,1
ちゃう,1
ちゃん,2
ちゃんと,2
ちゅうちょ,1
ちゅう房,1
ちょう,4
ちょうど,7
ちょっと,5
ちょっとした,2
ちり,3
ちる,2
ちん,3
っと,1
っぱなし,1
っぽい,1
つ,6
つい,1
ついていける,1
ついで,1
ついに,1
つかう,13
つかさ,1
つかまる,1
つかむ,3
つかめる,4
つかる,5
つき,1
つきあい,2
つきまとう,3
つく,21
つくす,1
つくりだす,1
つくる,11
つくれる,1
つけ,3
つける,31
つけ込む,1
つつ,10
つながり,4
つながる,53
つなぎ,1
つなぎ止める,2
つなぐ,10
つなげる,26
つのる,1
つぶやき,1
つぶやく,3
つまり,2
つもり,5
つらい,5
つり,1
つるす,3
づきあい,1
づくり,15
づらい,1
て,7514
てる,4
で,6289
できる,405
できるだけ,5
です,1236
でたらめ,1
でっちあげ,1
でも,69
でる,3
と,5107
という,910
といった,35
とうじる,1
とおり,3
とか,19
とかす,1
とがめる,1
とき,35
とくに,1
とける,1
ところ,163
ところが,5
ところどころ,2
として,581
とたん,1
とっさ,1
とてつもない,1
とても,30
とともに,148
とどまる,20
とどめる,3
とにかく,5
とび職,2
とまる,2
とめる,1
とも,20
ともす,4
ともなう,3
ともに,20
とらえる,7
とりざたす,1
とりまく,1
とりまとめる,1
とりわけ,1
とる,44
とれる,8
と共に,6
どう,59
どういう,3
どうか,2
どうし,12
どおり,20
どく,1
どこ,18
どころ,6
どころか,1
どちら,4
どっち,1
どなる,1
どの,51
どれ,6
どんどん,2
どんな,9
どんなに,2
な,20
ない,1202
なお,2
なか,22
なかでも,2
なかなか,12
なかには,1
ながら,95
なぎ倒す,1
なくす,7
なくなる,16
なさる,1
なす,3
なぜ,11
なぞらえる,1
なでしこ,8
など,1693
なに,6
なみ,1
なめらか,1
ならう,1
ならでは,1
なり,7
なり手,2
なる,1306
なるべく,3
なれる,4
なんて,3
なんとか,1
なんとも,1
に,8905
にあたって,4
にあたり,3
にあたる,23
におい,3
において,4
におきまして,1
における,3
にかけ,1
にかけて,117
にぎわい,1
にぎわう,6
にくい,13
にじむ,2
について,524
につき,1
につれて,1
にとって,23
によって,58
により,15
による,185
にらむ,2
にわたって,39
にわたり,8
にわたる,6
にんじん,1
に対し,154
に対して,111
に対する,38
に当たる,5
に従い,2
に従って,3
に関して,5
に関する,19
ぬ,197
ぬかるむ,2
ぬき,1
ぬく,2
ぬらす,2
ぬれる,1
ね,7
ねぎ,1
ねぎらう,3
ねつ造,2
ねぶた,6
の,15407
のく,1
のける,1
のせる,1
のぞく,2
のぞむ,2
のち,3
のっとる,2
ので,157
のど,1
のに,16
のびる,2
のべる,1
のぼり坂,2
のぼる,6
のみ,4
のむ,4
は,7537
はい,1
はいび,1
はかどる,1
はかる,2
はぎ取る,1
はぐくむ,1
はじめ,36
はじめて,2
はじめる,1
はず,10
はずみ,2
はずれ,1
はせる,1
はっきり,1
はな,1
はねる,17
はやり,1
はる,7
はるか,5
はん,5
は虫類,1
ば,161
ばか,1
ばかり,17
ばく大,1
ばらつき,1
ばらばら,1
ばらまき,1
ばり,1
ひいき,2
ひかり,3
ひき逃げ,3
ひく,3
ひさし,2
ひざ,6
ひざ元,1
ひじ,9
ひずむ,1
ひたすら,1
ひたちなか,3
ひっ迫,2
ひと,4
ひとつひとつ,1
ひとり,4
ひと事,1
ひと月,1
ひと目,1
ひどい,3
ひねる,1
ひのき,1
ひまわり,20
ひょっこり,5
ひらく,1
ひるがの,1
ひるむ,2
ひん死,1
びっくり,3
びわ湖,5
ふう,1
ふうび,2
ふく,1
ふさぐ,2
ふさわしい,3
ふた,4
ふだん,8
ふっしょく,1
ふもと,3
ふらふら,1
ふり,1
ふるさと,7
ふるって,1
ふるまう,4
ふれあう,2
ふん,4
ふんばる,2
ぶつ,1
ぶつかる,9
ぶつける,1
ぶどう,1
ぶり,97
へ,362
へこむ,1
へその緒,1
べし,75
べつ,1
ほう,10
ほうき,1
ほうれんそう,1
ほう助,1
ほか,270
ほしい,60
ほっと,3
ほとんど,23
ほど,80
ほど近い,1
ほのめかす,2
ほぼ,34
ほる,5
ほんろう,1
ぼう,5
ぼんち,1
ま,10
まいる,3
まい進,1
まかなう,1
まく,7
まさか,1
まさに,1
まさる,2
まじまじ,1
ます,6312
ますます,3
まず,7
まずい,1
まずは,6
また,328
またがる,4
またぐ,3
または,7
まだ,26
まだまだ,1
まち,3
まちまち,1
まったく,3
まつり,5
まで,561
まとまる,5
まとめ,6
まとめる,33
まばら,1
まま,46
まみれる,1
まもなく,8
まり,2
まるで,2
まれ,3
まわす,1
まわり,1
まんが,2
み,3
みかん,2
みずから,41
みずほ,1
みせる,6
みそ,1
みたい,1
みち,1
みっちり,1
みる,185
みんな,12
むく,1
むしろ,1
むだ,1
むつ,1
め,2
めがける,1
めぐる,75
めったに,1
めど,14
めまい,2
も,1433
もう,13
もうけ,1
もう一度,3
もう少し,3
もし,1
もしくは,1
もたらす,10
もちろん,1
もっと,15
もつ,7
もつれる,2
もと,27
もとづく,2
もともと,4
もの,196
ものすごい,1
ものの,37
もはや,1
もらう,70
もらえる,17
もる,1
もんじゅ,1
や,1203
やく,1
やけど,3
やすい,32
やってくる,4
やっぱり,1
やなせ,1
やはり,1
やぶさめ,3
やぶる,1
やむをえない,3
やめる,15
やや,13
やり取り,3
やり方,1
やる,41
やれる,1
やわらかい,1
ゆう,1
ゆかり,3
ゆがむ,2
ゆたか,2
ゆだねる,1
ゆっくり,11
ゆったり,1
ゆとり,1
ゆらぐ,1
ゆる,1
ゆるやか,1
よ,5
よい,56
よう,625
ようやく,6
よく,20
よし,1
より,113
よる,473
よー,1
ら,96
らい,2
られる,540
り,15
りく,1
り災,3
る,2
るみ子,2
れき,1
れる,2145
ろ,5
ろくでなし,1
ろっ骨,2
わ,8
わいきょく,1
わいせつ,3
わい小,1
わかす,2
わかる,177
わが,2
わが国,7
わく,3
わくわく,2
わけ,10
わざと,2
わざわざ,1
わずか,11
わたる,3
わな,4
われわれ,22
を,9818
をめぐって,66
をもちまして,1
をもって,2
を通して,7
を通じて,22
ん,179
アイアン,1
アイスクリーム,1
アイスダンス,4
アイデア,2
アイデンティティー,1
アウト,18
アウトコース,6
アウトドア,1
アカウント,4
アカデミー,1
アクシデント,1
アクション,1
アクセス,5
アクリル,2
アサド,12
アサヒ,1
アジア,60
アスファルト,1
アスベスト,1
アスレチック,1
アセトン,3
アゼルバイジャン,2
アップ,2
アップル,7
アテネ,2
アトム,1
アドバイザー,3
アドバイス,2
アナ,5
アナウンス,1
アニメ,1
アニメーション,2
アパート,7
アピール,19
アフガニスタン,7
アフリカ,7
アマゾン,4
アマチュア,2
アムネスティ,1
アメリカ,390
アメリカン,3
アメリカンフットボール,22
アモイ,4
アユ,4
アラビア,1
アリ,3
アリーナ,2
アルコール,1
アルゼンチン,1
アルバイト,1
アルファベット,1
アルプス,1
アルミ,2
アルミニウム,1
アロン,3
アンカラ,2
アンケート,9
アンズ,2
アンダー,16
アンダーハンド,1
アンダーパー,1
アンチ,1
アンテナ,1
アントラーズ,1
アンドリュー,1
アンモニア,6
アート,4
アール,1
イエメン,8
イオン,1
イカ,6
イギリス,28
イスラエル,11
イスラム,8
イスラム教,5
イタリア,7
イニング,10
イノシシ,1
イベント,18
イメージ,5
イヤ,1
イラク,2
イラスト,2
イラン,108
イン,6
イングランド銀行,4
インコース,3
インストール,1
インタビュー,16
インター,1
インターチェンジ,11
インターナショナル,1
インターネット,23
インターネットバンキング,1
インターンシップ,2
インチ,1
インチョン,2
インテリア,1
インディ,2
インド,25
インドネシア,59
インド洋,1
インフラ,20
インフレ,1
イーグル,1
ウェイ,2
ウェストミンスター,1
ウエア,7
ウエディングドレス,2
ウォン,1
ウォーキング,1
ウクライナ,4
ウサギ,1
ウッドランド,1
ウラ,2
ウラジオストク,5
ウラン,2
ウレタン,2
ウン,5
ウー,4
エア,15
エアコン,4
エアバス,1
エキス,1
エクアドル,2
エコノミスト,1
エジプト,1
エスカレート,1
エスニック,1
エスパルス,2
エネルギー,10
エビ,1
エマ,1
エラー,1
エリア,5
エリコ,1
エル,1
エルサルバドル,1
エレナ,2
エンジニア,1
エンジン,9
エンド,1
エージェンシー,2
エース,63
エール,2
オアシス,1
オイディプス,1
オウム真理教,2
オウンゴール,1
オファー,1
オフィス,1
オブ,1
オランダ,7
オリジナル,1
オリックス,8
オリンパス,5
オリンピック,133
オレゴン,1
オレンジ,1
オーケー,1
オーシャン,4
オーストラリア,38
オーストリア,1
オーディオ,1
オーバー,9
オープニング,2
オープン,16
オール,3
カウボーイ,1
カウント,15
カエル,5
カギ,2
カクテル,1
カザフスタン,2
カジノ,4
カスピ海,4
カセット,5
カセットテープ,1
カット,2
カップ,4
カトリック,2
カドミウム,1
カナダ,22
カヌー,11
カバン,2
カバー,6
カビ,1
カフェ,4
カブス,3
カプセル,1
カメラ,23
カラ,1
カラフル,1
カリフォルニア,12
カルデラ,1
カロリー,3
カン,1
カンボジア,24
カー,3
カーディガン,1
カード,5
カーナビ,1
カーブ,3
カール,1
ガ,1
ガイド,2
ガザ,5
ガス,31
ガソリンスタンド,3
ガラス,12
ガラスケース,1
ガラス張り,1
ガルビン,1
ガンバ大阪,1
ガードレール,2
ガール,1
キム,19
キャッシュ,4
キャッチャー,2
キャビア,1
キャプテン,19
キャベツ,3
キャラクター,1
キャリア,1
キャンセル,1
キャンパス,1
キリン,3
キレ,5
キロ,193
キール,1
キーワード,2
ギア,1
ギャグ,1
ギャラップ,1
ギャング,1
ギャンブル,4
ギリシャ,12
クアラルンプール,3
クイズ,4
クック,2
クマ,14
クライマックス,2
クラシック,2
クラス,4
クラフト,1
クラブ,1
クリア,3
クリス,2
クリック,1
クリミア,5
クリミア半島,3
クリーニング,2
クリーブランド,1
クリーン,4
クリーンアップ,1
クルーズ,2
クレジットカード,2
クレーン,2
クロ,2
クロアチア,1
クロスバー,1
クロマグロ,4
クーデター,9
クール,1
グアテマラ,1
グアム,1
グッズ,3
グマ,3
グラウンド,7
グラフ,1
グラブ,2
グラム,4
グランド,1
グランパス,3
グルジア,3
グルメ,1
グループ,53
グループホーム,1
グレー,1
グローバル,1
ケア,3
ケリー,3
ケン,1
ケント,2
ケンブリッジ,1
ケンブリッジ大学,1
ケース,26
ケーブル,1
ゲイリー,1
ゲノム,9
ゲート,5
ゲーム,42
コスト,5
コチ,1
コップ,1
コテージ,1
コネティカット,1
コマーシャル,2
コミッショナー,2
コミット,1
コミットメント,1
コミュニケーション,1
コミュニティ,3
コメ,2
コメント,43
コレクション,1
コロンビア,2
コンクリート,4
コンクール,5
コンコース,1
コンサルタント,2
コンサート,1
コンテ,2
コントロール,6
コンパクト,2
コンビ,1
コンビニ,1
コンビニエンスストア,2
コンピューター,4
コンロ,3
コース,18
コーチャー,4
コート,3
コード,1
コーナー,5
コーリー,1
コール,4
コールド,5
ゴミ,1
ゴルフ,6
ゴロ,13
ゴール,21
ゴールデン,1
サイクル,5
サイト,9
サイド,2
サイレン,1
サウジアラビア,14
サザエ,2
サッカー,20
サッポロ,1
サバ,7
サポーター,4
サポート,5
サマースクール,1
サマータイム,14
サム,2
サヨナラ,22
サラリーマン,1
サロン,1
サンガ,1
サンダル,2
サンディエゴ,1
サントリー,3
サンパウロ,1
サンフランシスコ,1
サンフレッチェ広島,1
サンプル,5
サード,2
サーバー,1
サービス,36
サーブ,1
サーモン,5
ザリガニ,1
シェア,3
シカゴ,6
システム,23
シティ,1
シティー,2
シドニー,1
シナリオ,1
シニア,4
シフト,1
シミュレーション,7
シャツ,1
シャトル,2
シャベル,3
シャボテン,1
シャワー,1
シュート,4
ショウ,1
ショック,3
ショット,9
ショップ,2
ショー,2
ショーウインドー,2
ショート,4
ショートプログラム,2
シリア,10
シリコン,1
シリーズ,2
シルクロード,5
シンガポール,28
シンクタンク,3
シングル,1
シングルス,16
シンシナティ,1
シンプル,3
シンボル,1
シンポジウム,3
シーズン,49
シート,11
ジェスチャー,1
ジェット,6
ジェノバ,2
ジェームズ,1
ジャイアンツ,2
ジャカルタ,35
ジャガイモ,1
ジャスパー,1
ジャパン,20
ジャム,1
ジャンプ,2
ジャンボ機,2
ジャンル,1
ジュゴン,4
ジュニア,5
ジュネーブ,2
ジュビロ磐田,1
ジョッキ,1
ジョン,5
ジョンソン,3
ジョー,1
ジョージ,1
ジョージア,7
ジレンマ,2
ジンバブエ,6
スイカ,2
スイス,5
スイング,2
スウェーデン,3
スカイ,4
スカイライン,2
スキル,1
スギ,1
スクイズ,1
スクリーン,1
スケジュール,2
スケッチブック,1
スケート,5
スコア,5
スコアラー,1
スコップ,1
スタイル,8
スタジアム,9
スタジオ,4
スタッフ,8
スタミナ,4
スタンド,2
スター,6
スタート,17
スタートライン,1
ステップ,2
ステーション,9
ステージ,1
ストックホルム,2
ストライキ,1
ストライク,1
ストレス,7
ストレート,35
ストレート勝ち,3
スノーボード,4
スパイ,3
スピーカー,8
スピーチ,3
スピーディー,1
スピード,10
スピードウェイ,2
スプリンクラー,2
スペイン,5
スペース,6
スポット,1
スポークスマン,1
スポーツ,24
スマ,2
スマッシュ,13
スマート,21
スライダー,10
スライディング,2
スラローム,6
スリップ,1
スリー,2
スルメ,5
スレート,1
スロー,2
スロープ,3
スーダン,5
スーツ,2
スーパー,1
スーパーコンピューター,5
スーパースター,1
セ,1
セカンド,9
セクハラ,10
セット,5
セミ,1
セミナー,2
セレッソ大阪,1
セレモニー,1
セン,12
センサー,2
センター,50
センチ,22
セント,1
センバツ,9
セ・リーグ,6
セーブ,1
ゼロ,5
ソ,3
ソウル,7
ソックス,1
ソト,2
ソビエト,2
ソフト,3
ソフトウエア,2
ソフトバンク,13
ソフトボール,19
ソロ,4
ソング,1
ゾンデ,1
タイ,13
タイガース,3
タイト,2
タイトル,7
タイブレーク,19
タイプ,5
タイヘイ,7
タイミング,9
タイム,8
タイムリー,18
タウン,1
タオル,2
タカ,2
タクシー,13
タックル,9
タッチ,1
タマネギ,1
タレント,3
タワー,4
タンカー,8
タンク,4
タンクローリー,3
タービン,1
ターン,1
ダイナミック,1
ダイバー,3
ダイビング,2
ダイヤ,3
ダイヤモンド,6
ダウ,1
ダウン,4
ダチョウ,1
ダッカ,3
ダッシュ,2
ダニエル,1
ダブル,3
ダブルス,11
ダム,39
ダメージ,1
ダラス,1
ダン,1
ダンサー,5
ダンス,2
ダンプカー,2
ダンボール,1
チェック,9
チェーン,2
チャレンジ,1
チャレンジャー,2
チャン,1
チャンス,25
チャンネル,1
チャンピオン,1
チャンピオンシップ,1
チャールズ,1
チューナー,4
チリ,2
チーフ,1
チーム,132
チームメート,3
チームワーク,3
ツアー,11
ティム,1
ティー,1
ティーショット,3
テキサス,3
テクニック,1
テスト,6
テニス,1
テヘラン,3
テレ,1
テレビ,15
テレビ局,4
テロ,9
テント,4
テンポ,1
テーブル,2
テープ,9
テーマ,7
ディスプレイ,8
ディフェンダー,5
ディレクター,2
ディーゼルエンジン,1
デザイン,11
デッドボール,5
デビュー,2
デモ,19
デンマーク,4
データ,21
データベース,4
トイレ,1
トウ,9
トウモロコシ,2
トカゲ,1
トップ,26
トップダウン,1
トピックス,4
トマト,2
トメ,1
トモエ,1
トモヱ,1
トヨタ,3
トヨタ自動車,3
トラスト,1
トラック,28
トラックメーカー,1
トラップ,1
トラブル,16
トランス,4
トランプ,108
トリオ,3
トルクメニスタン,1
トルコ,27
トルドー,1
トレーナー,5
トレーニング,6
トロント,1
トン,16
トンネル,5
トーナメント,8
ド,3
ドア,9
ドアン,1
ドイツ,17
ドクター,3
ドコモ,1
ドック,2
ドラえもん,2
ドライバー,8
ドライブ,3
ドラフト,1
ドラマ,2
ドリブル,1
ドル,48
ドレス,2
ドロップ,1
ドン,1
ドーピング,8
ドーム,2
ドーラン,1
ナイター,1
ナイフ,3
ナウ,4
ナゴヤ,1
ナショナル,4
ナンバー,5
ナース,1
ニジマス,4
ニュアンス,1
ニュース,2
ニュータウン,1
ニューヨーク,17
ニーズ,1
ネット,16
ネットワーク,1
ネルソン,1
ノ,5
ノウハウ,1
ノルウェー,2
ノー,4
ノースカロライナ,1
ノーヒット,3
ノーベル,2
ハイテク,1
ハイハイ,5
ハイビジョン,1
ハイブリッド,1
ハイボール,1
ハイム,5
ハイレベル,1
ハウス,3
ハザード,1
ハット,1
ハットトリック,1
ハディ,2
ハマス,5
ハメネイ,1
ハラ,1
ハラスメント,7
ハルツーム,1
ハワイ,3
ハンガリー,2
ハンド,1
ハンドル,1
ハー,1
ハード,3
ハードル,1
バイエル,1
バイオ,2
バイク,10
バイバイ,2
バイパス,1
バケツ,1
バス,29
バスケ,1
バスケット,1
バスケットボール,26
バス停,2
バタフライ,5
バチカン,2
バック,5
バックアップ,2
バックス,6
バッグ,2
バッシング,1
バッジ,1
バッター,23
バッティング,6
バッテリー,2
バット,7
バトン,2
バドミントン,19
バニラ,3
バネ,1
バハマ,2
バブル,2
バラエティー,1
バランス,4
バリケード,2
バリ島,13
バレエ,7
バレリーナ,1
バングラデシュ,7
バー,5
バージニア,5
バージン,2
バースト,1
バーディー,7
バーディーパット,1
バーナー,3
バーベキュー,8
パ,1
パイオニア,3
パイプ,1
パイロット,4
パキスタン,3
パシフィック,5
パス,7
パスポート,2
パスワード,3
パソコン,3
パターン,3
パッケージ,3
パット,1
パトカー,2
パトロール,2
パドル,2
パナソニック,1
パニック,2
パネル,13
パビリオン,1
パフォーマンス,1
パラリンピック,34
パリ,7
パレスチナ,11
パワフル,1
パワー,10
パン,5
パンタグラフ,3
パンツ,1
パンムンジョム,5
パ・リーグ,4
パー,1
パーキング,1
パーク,2
パート,2
パートナー,8
パートナーシップ,7
パーフェクト,2
ヒグマ,5
ヒット,38
ヒト,1
ヒノキ,2
ヒロイン,1
ビクトリー,3
ビザ,1
ビショップ,3
ビジネス,7
ビジュアル,1
ビッグ,1
ビデオ,1
ビラ,1
ビル,11
ビーチ,3
ビール,13
ピアニスト,1
ピアノ,11
ピッチ,1
ピッチャー,34
ピッチング,16
ピョンヤン,5
ピリピリ,1
ピンチ,8
ピーク,11
ピーター,1
ピーマン,2
ファイル,2
ファン,13
ファンド,11
ファー,2
ファースト,7
フィギュア,4
フィジカル,1
フィリップ,1
フィリピン,42
フィンランド,5
フェアウエー,2
フェイス,7
フェニックス,1
フェリー,9
フェンス,2
フェーン,5
フォア,6
フォワード,3
フォン,22
フォーム,1
フォーラム,8
フジテレビ,2
フック,1
フラ,1
フライ,7
フライト,1
フラダンス,2
フランス,24
フランス語,2
フリー,4
フル,1
フロリダ,2
フロント,1
フン,12
ブザー,18
ブダペスト,1
ブック,7
ブラカン,2
ブラジル,23
ブラック,1
ブラックボックス,1
ブランド,4
ブリスベン,1
ブルガリア,1
ブルペン,6
ブルー,1
ブレーキ,3
ブレーク,1
ブロッキング,1
ブロック,1
ブース,1
ブースター,1
ブーム,2
プエルトリコ,1
プジョー,1
プライバシー,2
プラザ,3
プラス,18
プラスチック,9
プラン,3
プラント,6
プランニング,1
プリンター,3
プルトニウム,25
プレハブ,3
プレー,31
プロ,29
プログラミング,6
プログラム,1
プロジェクト,8
プロセス,5
プロデューサー,2
プロデュース,2
プール,5
ヘクタール,4
ヘクトパスカル,27
ヘッド,1
ヘッドコーチ,2
ヘディングシュート,1
ヘリ,4
ヘリコプター,25
ヘリポート,1
ベスト,10
ベッド,2
ベテラン,3
ベトナム,5
ベニヤ板,1
ベネズエラ,1
ベビーシッター,1
ベヨネース列岩,3
ベランダ,2
ベリーズ,1
ベル,13
ベルギー,2
ベルリン,2
ベン,1
ベンチ,5
ベンチャー,4
ベース,2
ベースボール,1
ペア,31
ペットボトル,5
ペナルティーエリア,1
ペルシャ,3
ペルシャ湾,5
ペルー,8
ペン,2
ペンス,1
ページ,2
ペース,10
ペーパー,1
ホ,2
ホスト,1
ホセ,1
ホタテ,1
ホッキョクグマ,2
ホテル,20
ホノルル,1
ホルムズ,6
ホワイトハウス,6
ホン,1
ホンジュラス,1
ホンダ,5
ホーム,10
ホームページ,20
ホームラン,39
ホール,1
ホールディングス,6
ボイコット,2
ボイス,1
ボギー,7
ボクシング,77
ボツワナ,3
ボランティア,70
ボルト,1
ボローニャ,1
ボンド,1
ボンベ,7
ボー,1
ボーイング,9
ボート,9
ボーナス,4
ボール,25
ポイント,48
ポケット,2
ポジション,2
ポジティブ,1
ポスト,4
ポルトガル,3
ポンド,1
ポンプ,1
マイケル,1
マイナス,4
マイナー,1
マイノリティー,6
マウンド,20
マギー,3
マクドナルド,1
マクラーレン,1
マグニチュード,26
マグマ,8
マケドニア,6
マケドニア共和国,2
マサル,1
マジック,3
マスク,7
マスコットキャラクター,1
マスター,1
マスターズ,2
マッサージ,2
マット,1
マップ,1
マツダ,5
マニラ,3
マネージャー,1
マハティール,3
マラソン,9
マリオ,1
マリナーズ,5
マリノス,2
マリヤ,1
マリン,2
マルタ,5
マルティネス,1
マレーシア,29
マン,4
マンガ,1
